VA-DEPARTMENT OF VETERANS AFFAIRS,28886
DJ-DEPARTMENT OF JUSTICE,25818
AG-DEPARTMENT OF AGRICULTURE,29162
HS-DEPARTMENT OF HOMELAND SECURITY,93293
FD-FEDERAL DEPOSIT INSURANCE CORPORATION,47668
VA-DEPARTMENT OF VETERANS AFFAIRS,99858
SZ-SOCIAL SECURITY ADMINISTRATION,68989
NN-NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,130666
VA-DEPARTMENT OF VETERANS AFFAIRS,42457
AG-DEPARTMENT OF AGRICULTURE,28886
IN-DEPARTMENT OF THE INTERIOR,28170
ST-DEPARTMENT OF STATE,76308
ST-DEPARTMENT OF STATE,43828
IN-DEPARTMENT OF THE INTERIOR,83756
CM-DEPARTMENT OF COMMERCE,119929
TR-DEPARTMENT OF THE TREASURY,85238
TR-DEPARTMENT OF THE TREASURY,65170
ST-DEPARTMENT OF STATE,73510
ST-DEPARTMENT OF STATE,73510
HS-DEPARTMENT OF HOMELAND SECURITY,127036
VA-DEPARTMENT OF VETERANS AFFAIRS,103228
VA-DEPARTMENT OF VETERANS AFFAIRS,37703
VA-DEPARTMENT OF VETERANS AFFAIRS,37732
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,116146
ST-DEPARTMENT OF STATE,73510
SZ-SOCIAL SECURITY ADMINISTRATION,44335
DJ-DEPARTMENT OF JUSTICE,49054
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,82656
TR-DEPARTMENT OF THE TREASURY,123406
DJ-DEPARTMENT OF JUSTICE,80264
VA-DEPARTMENT OF VETERANS AFFAIRS,85457
VA-DEPARTMENT OF VETERANS AFFAIRS,261000
VA-DEPARTMENT OF VETERANS AFFAIRS,110978
VA-DEPARTMENT OF VETERANS AFFAIRS,48968
VA-DEPARTMENT OF VETERANS AFFAIRS,48044
VA-DEPARTMENT OF VETERANS AFFAIRS,40754
TD-DEPARTMENT OF TRANSPORTATION,69888
ST-DEPARTMENT OF STATE,31624
DJ-DEPARTMENT OF JUSTICE,43229
HS-DEPARTMENT OF HOMELAND SECURITY,45371
CX-NATIONAL COMMISSION ON LIBRARIES AND INFORMATION SCIENCE,118437.25
TR-DEPARTMENT OF THE TREASURY,42428
NU-NUCLEAR REGULATORY COMMISSION,160300
VA-DEPARTMENT OF VETERANS AFFAIRS,211466
CM-DEPARTMENT OF COMMERCE,160300
TR-DEPARTMENT OF THE TREASURY,39675
HS-DEPARTMENT OF HOMELAND SECURITY,76008.54
CM-DEPARTMENT OF COMMERCE,31799
AG-DEPARTMENT OF AGRICULTURE,25731
TD-DEPARTMENT OF TRANSPORTATION,170409
HS-DEPARTMENT OF HOMELAND SECURITY,85215
TR-DEPARTMENT OF THE TREASURY,119794
TD-DEPARTMENT OF TRANSPORTATION,95570
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,240000
VA-DEPARTMENT OF VETERANS AFFAIRS,203499
VA-DEPARTMENT OF VETERANS AFFAIRS,34372.89
AG-DEPARTMENT OF AGRICULTURE,84790
DJ-DEPARTMENT OF JUSTICE,178180
ST-DEPARTMENT OF STATE,43828
VA-DEPARTMENT OF VETERANS AFFAIRS,75167
VA-DEPARTMENT OF VETERANS AFFAIRS,123070
TR-DEPARTMENT OF THE TREASURY,56976
DJ-DEPARTMENT OF JUSTICE,141555
VA-DEPARTMENT OF VETERANS AFFAIRS,31158.91
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,180000
DL-DEPARTMENT OF LABOR,100736
TR-DEPARTMENT OF THE TREASURY,119794
VA-DEPARTMENT OF VETERANS AFFAIRS,38839.07
DL-DEPARTMENT OF LABOR,119794
VA-DEPARTMENT OF VETERANS AFFAIRS,85001
AG-DEPARTMENT OF AGRICULTURE,87257.47
TD-DEPARTMENT OF TRANSPORTATION,147170
ST-DEPARTMENT OF STATE,79996
FD-FEDERAL DEPOSIT INSURANCE CORPORATION,84329
ST-DEPARTMENT OF STATE,141555
TR-DEPARTMENT OF THE TREASURY,59037
IN-DEPARTMENT OF THE INTERIOR,32318
VA-DEPARTMENT OF VETERANS AFFAIRS,75672
IN-DEPARTMENT OF THE INTERIOR,98476
VA-DEPARTMENT OF VETERANS AFFAIRS,77834
HS-DEPARTMENT OF HOMELAND SECURITY,136941
TD-DEPARTMENT OF TRANSPORTATION,85087
VA-DEPARTMENT OF VETERANS AFFAIRS,82848
ST-DEPARTMENT OF STATE,128082
CM-DEPARTMENT OF COMMERCE,31624
CM-DEPARTMENT OF COMMERCE,34787
VA-DEPARTMENT OF VETERANS AFFAIRS,121386
TR-DEPARTMENT OF THE TREASURY,98476
VA-DEPARTMENT OF VETERANS AFFAIRS,154207
DJ-DEPARTMENT OF JUSTICE,54055
HS-DEPARTMENT OF HOMELAND SECURITY,67076.18
VA-DEPARTMENT OF VETERANS AFFAIRS,90073
TR-DEPARTMENT OF THE TREASURY,129723
VA-DEPARTMENT OF VETERANS AFFAIRS,75973
TR-DEPARTMENT OF THE TREASURY,64118
HS-DEPARTMENT OF HOMELAND SECURITY,119794
ST-DEPARTMENT OF STATE,117105
VA-DEPARTMENT OF VETERANS AFFAIRS,30741.51
HS-DEPARTMENT OF HOMELAND SECURITY,120772
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,141555
IN-DEPARTMENT OF THE INTERIOR,148862
HS-DEPARTMENT OF HOMELAND SECURITY,89156.64
VA-DEPARTMENT OF VETERANS AFFAIRS,63654
VA-DEPARTMENT OF VETERANS AFFAIRS,90638
GS-GENERAL SERVICES ADMINISTRATION,123406
VA-DEPARTMENT OF VETERANS AFFAIRS,72363
TR-DEPARTMENT OF THE TREASURY,92316
VA-DEPARTMENT OF VETERANS AFFAIRS,134551
IN-DEPARTMENT OF THE INTERIOR,142021
IN-DEPARTMENT OF THE INTERIOR,42702
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,194863
TR-DEPARTMENT OF THE TREASURY,56976
VA-DEPARTMENT OF VETERANS AFFAIRS,57520
VA-DEPARTMENT OF VETERANS AFFAIRS,226099
VA-DEPARTMENT OF VETERANS AFFAIRS,83241
TD-DEPARTMENT OF TRANSPORTATION,120341
IN-DEPARTMENT OF THE INTERIOR,67145
AG-DEPARTMENT OF AGRICULTURE,77019
CM-DEPARTMENT OF COMMERCE,34787
VA-DEPARTMENT OF VETERANS AFFAIRS,101156
VA-DEPARTMENT OF VETERANS AFFAIRS,142021
VA-DEPARTMENT OF VETERANS AFFAIRS,91331
AG-DEPARTMENT OF AGRICULTURE,129115
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,55666
HS-DEPARTMENT OF HOMELAND SECURITY,53390
DL-DEPARTMENT OF LABOR,95217
HS-DEPARTMENT OF HOMELAND SECURITY,182657
VA-DEPARTMENT OF VETERANS AFFAIRS,47254
IN-DEPARTMENT OF THE INTERIOR,57622.07
VA-DEPARTMENT OF VETERANS AFFAIRS,38772
TD-DEPARTMENT OF TRANSPORTATION,176503
VA-DEPARTMENT OF VETERANS AFFAIRS,186000
EE-EQUAL EMPLOYMENT OPPORTUNITY COMMISSION,45995
AG-DEPARTMENT OF AGRICULTURE,128503
VA-DEPARTMENT OF VETERANS AFFAIRS,82798
IN-DEPARTMENT OF THE INTERIOR,51133
TR-DEPARTMENT OF THE TREASURY,130666
TR-DEPARTMENT OF THE TREASURY,77834
TR-DEPARTMENT OF THE TREASURY,55516
VA-DEPARTMENT OF VETERANS AFFAIRS,57127
VA-DEPARTMENT OF VETERANS AFFAIRS,65170
AG-DEPARTMENT OF AGRICULTURE,32318
VA-DEPARTMENT OF VETERANS AFFAIRS,54055
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,62803
EP-ENVIRONMENTAL PROTECTION AGENCY,96171
SZ-SOCIAL SECURITY ADMINISTRATION,79996
TD-DEPARTMENT OF TRANSPORTATION,123070
FT-FEDERAL TRADE COMMISSION,107505
TR-DEPARTMENT OF THE TREASURY,117105
AG-DEPARTMENT OF AGRICULTURE,147296
TD-DEPARTMENT OF TRANSPORTATION,160300
AG-DEPARTMENT OF AGRICULTURE,56976
VA-DEPARTMENT OF VETERANS AFFAIRS,47327
TR-DEPARTMENT OF THE TREASURY,93607
FD-FEDERAL DEPOSIT INSURANCE CORPORATION,226584
VA-DEPARTMENT OF VETERANS AFFAIRS,67024
HS-DEPARTMENT OF HOMELAND SECURITY,76074
HS-DEPARTMENT OF HOMELAND SECURITY,43571
VA-DEPARTMENT OF VETERANS AFFAIRS,90701
VA-DEPARTMENT OF VETERANS AFFAIRS,338849
VA-DEPARTMENT OF VETERANS AFFAIRS,40935
TD-DEPARTMENT OF TRANSPORTATION,179927
TD-DEPARTMENT OF TRANSPORTATION,119660
TD-DEPARTMENT OF TRANSPORTATION,142291
SZ-SOCIAL SECURITY ADMINISTRATION,56976
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,79734
TD-DEPARTMENT OF TRANSPORTATION,97992
VA-DEPARTMENT OF VETERANS AFFAIRS,60182
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,53610
HS-DEPARTMENT OF HOMELAND SECURITY,69672
CM-DEPARTMENT OF COMMERCE,168340
CM-DEPARTMENT OF COMMERCE,92316
VA-DEPARTMENT OF VETERANS AFFAIRS,91609
NN-NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,113160
CM-DEPARTMENT OF COMMERCE,155500
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,52175
IN-DEPARTMENT OF THE INTERIOR,92477
IN-DEPARTMENT OF THE INTERIOR,118018
VA-DEPARTMENT OF VETERANS AFFAIRS,40033
IN-DEPARTMENT OF THE INTERIOR,49374
VA-DEPARTMENT OF VETERANS AFFAIRS,40828
IN-DEPARTMENT OF THE INTERIOR,142021
VA-DEPARTMENT OF VETERANS AFFAIRS,78114
VA-DEPARTMENT OF VETERANS AFFAIRS,101042
VA-DEPARTMENT OF VETERANS AFFAIRS,48641
VA-DEPARTMENT OF VETERANS AFFAIRS,49354
TR-DEPARTMENT OF THE TREASURY,36895
AG-DEPARTMENT OF AGRICULTURE,104304
NN-NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,160300
NU-NUCLEAR REGULATORY COMMISSION,134296
VA-DEPARTMENT OF VETERANS AFFAIRS,58969
IN-DEPARTMENT OF THE INTERIOR,41367
HS-DEPARTMENT OF HOMELAND SECURITY,101335
IN-DEPARTMENT OF THE INTERIOR,101043
VA-DEPARTMENT OF VETERANS AFFAIRS,148612
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,49158
IN-DEPARTMENT OF THE INTERIOR,47374.9
GS-GENERAL SERVICES ADMINISTRATION,98702
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,71012
HS-DEPARTMENT OF HOMELAND SECURITY,107859
AG-DEPARTMENT OF AGRICULTURE,32498
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,134296
CM-DEPARTMENT OF COMMERCE,92316
TD-DEPARTMENT OF TRANSPORTATION,145908
TR-DEPARTMENT OF THE TREASURY,63095
VA-DEPARTMENT OF VETERANS AFFAIRS,160300
HS-DEPARTMENT OF HOMELAND SECURITY,82862
ST-DEPARTMENT OF STATE,104433
VA-DEPARTMENT OF VETERANS AFFAIRS,34247.67
NN-NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,98580
HS-DEPARTMENT OF HOMELAND SECURITY,90368
AG-DEPARTMENT OF AGRICULTURE,160300
VA-DEPARTMENT OF VETERANS AFFAIRS,73728
VA-DEPARTMENT OF VETERANS AFFAIRS,96575
HS-DEPARTMENT OF HOMELAND SECURITY,95951
TD-DEPARTMENT OF TRANSPORTATION,79996
VA-DEPARTMENT OF VETERANS AFFAIRS,37211.21
VA-DEPARTMENT OF VETERANS AFFAIRS,29849
VA-DEPARTMENT OF VETERANS AFFAIRS,40828
VA-DEPARTMENT OF VETERANS AFFAIRS,26859.69
CM-DEPARTMENT OF COMMERCE,36989
CM-DEPARTMENT OF COMMERCE,139897
TR-DEPARTMENT OF THE TREASURY,101067
HS-DEPARTMENT OF HOMELAND SECURITY,108552
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,152837
VA-DEPARTMENT OF VETERANS AFFAIRS,77108
AG-DEPARTMENT OF AGRICULTURE,82848
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,95530
VA-DEPARTMENT OF VETERANS AFFAIRS,333962
VA-DEPARTMENT OF VETERANS AFFAIRS,51736.73
TD-DEPARTMENT OF TRANSPORTATION,88562
VA-DEPARTMENT OF VETERANS AFFAIRS,45995
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,71012
HS-DEPARTMENT OF HOMELAND SECURITY,62758
TR-DEPARTMENT OF THE TREASURY,61003
AG-DEPARTMENT OF AGRICULTURE,32318
TR-DEPARTMENT OF THE TREASURY,168222
VA-DEPARTMENT OF VETERANS AFFAIRS,226066
CM-DEPARTMENT OF COMMERCE,137926
IN-DEPARTMENT OF THE INTERIOR,123070
TD-DEPARTMENT OF TRANSPORTATION,71012
ST-DEPARTMENT OF STATE,137926
VA-DEPARTMENT OF VETERANS AFFAIRS,64329
TR-DEPARTMENT OF THE TREASURY,53390
VA-DEPARTMENT OF VETERANS AFFAIRS,104304
SZ-SOCIAL SECURITY ADMINISTRATION,73510
VA-DEPARTMENT OF VETERANS AFFAIRS,70102
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,178380
TD-DEPARTMENT OF TRANSPORTATION,118305
AG-DEPARTMENT OF AGRICULTURE,55397
VA-DEPARTMENT OF VETERANS AFFAIRS,110941
VA-DEPARTMENT OF VETERANS AFFAIRS,90610
DJ-DEPARTMENT OF JUSTICE,87821
SZ-SOCIAL SECURITY ADMINISTRATION,73070
IN-DEPARTMENT OF THE INTERIOR,80481
HS-DEPARTMENT OF HOMELAND SECURITY,119744
ST-DEPARTMENT OF STATE,84320
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,52175
ST-DEPARTMENT OF STATE,104777
DL-DEPARTMENT OF LABOR,92448
TR-DEPARTMENT OF THE TREASURY,137193
FD-FEDERAL DEPOSIT INSURANCE CORPORATION,208465
VA-DEPARTMENT OF VETERANS AFFAIRS,28886
VA-DEPARTMENT OF VETERANS AFFAIRS,32318
DJ-DEPARTMENT OF JUSTICE,61003
DJ-DEPARTMENT OF JUSTICE,130281
ST-DEPARTMENT OF STATE,75672
VA-DEPARTMENT OF VETERANS AFFAIRS,45995
NU-NUCLEAR REGULATORY COMMISSION,108074
HS-DEPARTMENT OF HOMELAND SECURITY,46665
VA-DEPARTMENT OF VETERANS AFFAIRS,46204
DJ-DEPARTMENT OF JUSTICE,95217
TD-DEPARTMENT OF TRANSPORTATION,123812
FC-FEDERAL COMMUNICATIONS COMMISSION,157971
ST-DEPARTMENT OF STATE,73510
VA-DEPARTMENT OF VETERANS AFFAIRS,36397.28
ST-DEPARTMENT OF STATE,93293
HS-DEPARTMENT OF HOMELAND SECURITY,88110
ST-DEPARTMENT OF STATE,43828
VA-DEPARTMENT OF VETERANS AFFAIRS,59293
ST-DEPARTMENT OF STATE,90701
DJ-DEPARTMENT OF JUSTICE,73070
VA-DEPARTMENT OF VETERANS AFFAIRS,227386
VA-DEPARTMENT OF VETERANS AFFAIRS,90701
AM-U.S. AGENCY FOR INTERNATIONAL DEVELOPMENT,157525
DL-DEPARTMENT OF LABOR,77744
HS-DEPARTMENT OF HOMELAND SECURITY,44443
VA-DEPARTMENT OF VETERANS AFFAIRS,142414
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,120187
VA-DEPARTMENT OF VETERANS AFFAIRS,82927
IN-DEPARTMENT OF THE INTERIOR,36025
CM-DEPARTMENT OF COMMERCE,142018
DJ-DEPARTMENT OF JUSTICE,66329
GS-GENERAL SERVICES ADMINISTRATION,85519
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,141555
SE-SECURITIES AND EXCHANGE COMMISSION,220159
AG-DEPARTMENT OF AGRICULTURE,32318
VA-DEPARTMENT OF VETERANS AFFAIRS,43229
VA-DEPARTMENT OF VETERANS AFFAIRS,98413
ST-DEPARTMENT OF STATE,141555
HS-DEPARTMENT OF HOMELAND SECURITY,34018.1
TR-DEPARTMENT OF THE TREASURY,134296
VA-DEPARTMENT OF VETERANS AFFAIRS,34204
HS-DEPARTMENT OF HOMELAND SECURITY,92889
GS-GENERAL SERVICES ADMINISTRATION,95884
TR-DEPARTMENT OF THE TREASURY,120187
TD-DEPARTMENT OF TRANSPORTATION,113522
HS-DEPARTMENT OF HOMELAND SECURITY,95704
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,147296
HS-DEPARTMENT OF HOMELAND SECURITY,107859
AG-DEPARTMENT OF AGRICULTURE,58759
TR-DEPARTMENT OF THE TREASURY,56976
CM-DEPARTMENT OF COMMERCE,100741
HS-DEPARTMENT OF HOMELAND SECURITY,185100
VA-DEPARTMENT OF VETERANS AFFAIRS,84320
VA-DEPARTMENT OF VETERANS AFFAIRS,60469
TD-DEPARTMENT OF TRANSPORTATION,185100
TR-DEPARTMENT OF THE TREASURY,75044
IN-DEPARTMENT OF THE INTERIOR,95688.95
VA-DEPARTMENT OF VETERANS AFFAIRS,33412.87
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,119776
EP-ENVIRONMENTAL PROTECTION AGENCY,145162
TD-DEPARTMENT OF TRANSPORTATION,147170
VA-DEPARTMENT OF VETERANS AFFAIRS,34247.67
TR-DEPARTMENT OF THE TREASURY,52043
VA-DEPARTMENT OF VETERANS AFFAIRS,45995
IN-DEPARTMENT OF THE INTERIOR,87021
AG-DEPARTMENT OF AGRICULTURE,90073
HS-DEPARTMENT OF HOMELAND SECURITY,103340
AG-DEPARTMENT OF AGRICULTURE,104150
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,93542
TR-DEPARTMENT OF THE TREASURY,141555
HS-DEPARTMENT OF HOMELAND SECURITY,113650
VA-DEPARTMENT OF VETERANS AFFAIRS,109592
TD-DEPARTMENT OF TRANSPORTATION,85158
AG-DEPARTMENT OF AGRICULTURE,77019
VA-DEPARTMENT OF VETERANS AFFAIRS,109781
HS-DEPARTMENT OF HOMELAND SECURITY,78250
VA-DEPARTMENT OF VETERANS AFFAIRS,36560
HS-DEPARTMENT OF HOMELAND SECURITY,145162
VA-DEPARTMENT OF VETERANS AFFAIRS,77019
DJ-DEPARTMENT OF JUSTICE,84320
VA-DEPARTMENT OF VETERANS AFFAIRS,142021
VA-DEPARTMENT OF VETERANS AFFAIRS,65655
VA-DEPARTMENT OF VETERANS AFFAIRS,33058.08
IN-DEPARTMENT OF THE INTERIOR,71095
EP-ENVIRONMENTAL PROTECTION AGENCY,120187
VA-DEPARTMENT OF VETERANS AFFAIRS,49374
VA-DEPARTMENT OF VETERANS AFFAIRS,46705
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,140892
CM-DEPARTMENT OF COMMERCE,87582
IN-DEPARTMENT OF THE INTERIOR,160300
VA-DEPARTMENT OF VETERANS AFFAIRS,128933
IN-DEPARTMENT OF THE INTERIOR,60391
ST-DEPARTMENT OF STATE,73510
IN-DEPARTMENT OF THE INTERIOR,67145
ST-DEPARTMENT OF STATE,75672
VA-DEPARTMENT OF VETERANS AFFAIRS,51590.64
CM-DEPARTMENT OF COMMERCE,89466
SZ-SOCIAL SECURITY ADMINISTRATION,77834
TR-DEPARTMENT OF THE TREASURY,85215
VA-DEPARTMENT OF VETERANS AFFAIRS,44430
HS-DEPARTMENT OF HOMELAND SECURITY,39618
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,138379
VA-DEPARTMENT OF VETERANS AFFAIRS,75973
VA-DEPARTMENT OF VETERANS AFFAIRS,79996
VA-DEPARTMENT OF VETERANS AFFAIRS,86020
SZ-SOCIAL SECURITY ADMINISTRATION,69688
VA-DEPARTMENT OF VETERANS AFFAIRS,84320
DL-DEPARTMENT OF LABOR,57183
SZ-SOCIAL SECURITY ADMINISTRATION,32357
FD-FEDERAL DEPOSIT INSURANCE CORPORATION,94767
VA-DEPARTMENT OF VETERANS AFFAIRS,79914
DJ-DEPARTMENT OF JUSTICE,123070
FD-FEDERAL DEPOSIT INSURANCE CORPORATION,156392
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,71012
HS-DEPARTMENT OF HOMELAND SECURITY,56976
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,100736
HS-DEPARTMENT OF HOMELAND SECURITY,56604
HS-DEPARTMENT OF HOMELAND SECURITY,70060
AG-DEPARTMENT OF AGRICULTURE,54055
AG-DEPARTMENT OF AGRICULTURE,60391
VA-DEPARTMENT OF VETERANS AFFAIRS,119744
IN-DEPARTMENT OF THE INTERIOR,67145
TD-DEPARTMENT OF TRANSPORTATION,160300
HS-DEPARTMENT OF HOMELAND SECURITY,105636
AG-DEPARTMENT OF AGRICULTURE,62022
DJ-DEPARTMENT OF JUSTICE,149432
DJ-DEPARTMENT OF JUSTICE,87821
AG-DEPARTMENT OF AGRICULTURE,69120
HS-DEPARTMENT OF HOMELAND SECURITY,82848
ST-DEPARTMENT OF STATE,98289
AG-DEPARTMENT OF AGRICULTURE,63207
VA-DEPARTMENT OF VETERANS AFFAIRS,72183
VA-DEPARTMENT OF VETERANS AFFAIRS,39627
AG-DEPARTMENT OF AGRICULTURE,46705
DJ-DEPARTMENT OF JUSTICE,127036
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,174852
DJ-DEPARTMENT OF JUSTICE,116146
TD-DEPARTMENT OF TRANSPORTATION,107543
DJ-DEPARTMENT OF JUSTICE,100081
VA-DEPARTMENT OF VETERANS AFFAIRS,82848
SZ-SOCIAL SECURITY ADMINISTRATION,119776
ST-DEPARTMENT OF STATE,90701
ST-DEPARTMENT OF STATE,73510
AG-DEPARTMENT OF AGRICULTURE,160300
HS-DEPARTMENT OF HOMELAND SECURITY,160300
EP-ENVIRONMENTAL PROTECTION AGENCY,162148
VA-DEPARTMENT OF VETERANS AFFAIRS,63175
IN-DEPARTMENT OF THE INTERIOR,61221
TR-DEPARTMENT OF THE TREASURY,35381
VA-DEPARTMENT OF VETERANS AFFAIRS,40754
AG-DEPARTMENT OF AGRICULTURE,102324
DL-DEPARTMENT OF LABOR,48211
VA-DEPARTMENT OF VETERANS AFFAIRS,62153
SZ-SOCIAL SECURITY ADMINISTRATION,85519
DJ-DEPARTMENT OF JUSTICE,112517
IN-DEPARTMENT OF THE INTERIOR,44933.11
CM-DEPARTMENT OF COMMERCE,129721
TD-DEPARTMENT OF TRANSPORTATION,149075
VA-DEPARTMENT OF VETERANS AFFAIRS,53863
VA-DEPARTMENT OF VETERANS AFFAIRS,59513
HS-DEPARTMENT OF HOMELAND SECURITY,48968
TD-DEPARTMENT OF TRANSPORTATION,73890
FT-FEDERAL TRADE COMMISSION,160300
VA-DEPARTMENT OF VETERANS AFFAIRS,211990
DJ-DEPARTMENT OF JUSTICE,160300
AG-DEPARTMENT OF AGRICULTURE,86020
TR-DEPARTMENT OF THE TREASURY,49672
AM-U.S. AGENCY FOR INTERNATIONAL DEVELOPMENT,130666
VA-DEPARTMENT OF VETERANS AFFAIRS,51256.72
VA-DEPARTMENT OF VETERANS AFFAIRS,32318
VA-DEPARTMENT OF VETERANS AFFAIRS,82831
NN-NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,48968
HS-DEPARTMENT OF HOMELAND SECURITY,87258
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,110578
TD-DEPARTMENT OF TRANSPORTATION,96411
DB-PUBLIC INTEREST DECLASSIFICATION BOARD,121956.45
HS-DEPARTMENT OF HOMELAND SECURITY,99270
HS-DEPARTMENT OF HOMELAND SECURITY,46672
VA-DEPARTMENT OF VETERANS AFFAIRS,87094
HS-DEPARTMENT OF HOMELAND SECURITY,107272
ST-DEPARTMENT OF STATE,73510
TD-DEPARTMENT OF TRANSPORTATION,134426
DJ-DEPARTMENT OF JUSTICE,64279.6
EP-ENVIRONMENTAL PROTECTION AGENCY,120187
HS-DEPARTMENT OF HOMELAND SECURITY,34560
DL-DEPARTMENT OF LABOR,93293
TD-DEPARTMENT OF TRANSPORTATION,165002
VA-DEPARTMENT OF VETERANS AFFAIRS,82927
VA-DEPARTMENT OF VETERANS AFFAIRS,75044
NN-NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,140892
VA-DEPARTMENT OF VETERANS AFFAIRS,76588
HS-DEPARTMENT OF HOMELAND SECURITY,88110
HS-DEPARTMENT OF HOMELAND SECURITY,39934
VA-DEPARTMENT OF VETERANS AFFAIRS,49007
HS-DEPARTMENT OF HOMELAND SECURITY,87786
HS-DEPARTMENT OF HOMELAND SECURITY,104292
HS-DEPARTMENT OF HOMELAND SECURITY,70700
AG-DEPARTMENT OF AGRICULTURE,114023
HS-DEPARTMENT OF HOMELAND SECURITY,80481
TR-DEPARTMENT OF THE TREASURY,51133
TR-DEPARTMENT OF THE TREASURY,123406
DJ-DEPARTMENT OF JUSTICE,119794
VA-DEPARTMENT OF VETERANS AFFAIRS,81170
ST-DEPARTMENT OF STATE,90701
ST-DEPARTMENT OF STATE,73510
DJ-DEPARTMENT OF JUSTICE,55516
TR-DEPARTMENT OF THE TREASURY,79996
GS-GENERAL SERVICES ADMINISTRATION,92429
IN-DEPARTMENT OF THE INTERIOR,46616
HS-DEPARTMENT OF HOMELAND SECURITY,93294
VA-DEPARTMENT OF VETERANS AFFAIRS,107859
ST-DEPARTMENT OF STATE,73510
VA-DEPARTMENT OF VETERANS AFFAIRS,48054
TD-DEPARTMENT OF TRANSPORTATION,114530
TD-DEPARTMENT OF TRANSPORTATION,117093
VA-DEPARTMENT OF VETERANS AFFAIRS,34268.54
IN-DEPARTMENT OF THE INTERIOR,103053
IN-DEPARTMENT OF THE INTERIOR,111836
VA-DEPARTMENT OF VETERANS AFFAIRS,77343
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,32318
TD-DEPARTMENT OF TRANSPORTATION,144452
VA-DEPARTMENT OF VETERANS AFFAIRS,36960.77
HS-DEPARTMENT OF HOMELAND SECURITY,68401
VA-DEPARTMENT OF VETERANS AFFAIRS,95704
CM-DEPARTMENT OF COMMERCE,101067
SZ-SOCIAL SECURITY ADMINISTRATION,59860
SZ-SOCIAL SECURITY ADMINISTRATION,90701
VA-DEPARTMENT OF VETERANS AFFAIRS,114049
SE-SECURITIES AND EXCHANGE COMMISSION,248292
DJ-DEPARTMENT OF JUSTICE,160300
NN-NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,160300
VA-DEPARTMENT OF VETERANS AFFAIRS,67024
GW-INTERNATIONAL BOUNDARY AND WATER COMMISSION:  UNITED STATES AND MEXICO,82848
HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,83517
ST-DEPARTMENT OF STATE,71115
VA-DEPARTMENT OF VETERANS AFFAIRS,75747
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,107505
VA-DEPARTMENT OF VETERANS AFFAIRS,54676
VA-DEPARTMENT OF VETERANS AFFAIRS,56976
VA-DEPARTMENT OF VETERANS AFFAIRS,82158
VA-DEPARTMENT OF VETERANS AFFAIRS,54055
ST-DEPARTMENT OF STATE,101067
SM-SMITHSONIAN INSTITUTION,43493
TR-DEPARTMENT OF THE TREASURY,56976
CM-DEPARTMENT OF COMMERCE,101067
TD-DEPARTMENT OF TRANSPORTATION,61272
TR-DEPARTMENT OF THE TREASURY,88110
TD-DEPARTMENT OF TRANSPORTATION,98675
DJ-DEPARTMENT OF JUSTICE,122872
DL-DEPARTMENT OF LABOR,170400
HS-DEPARTMENT OF HOMELAND SECURITY,90701
IN-DEPARTMENT OF THE INTERIOR,74958
VA-DEPARTMENT OF VETERANS AFFAIRS,114623
